DATAFLOW,LIVESTOCK_AGR_AGR_003,AREA_AGR_AGR_003,YEAR_AGR_AGR_003,OBS_VALUE,OBS_STATUS
STATSNZ:AGR_AGR_003(1.0),7066,3,2009,81683,
STATSNZ:AGR_AGR_003(1.0),7071,8,2009,15784,
STATSNZ:AGR_AGR_003(1.0),7073,8,2009,39902,
STATSNZ:AGR_AGR_003(1.0),6731,8,2009,5767131,
STATSNZ:AGR_AGR_003(1.0),6722,20,2009,223869,
STATSNZ:AGR_AGR_003(1.0),6727,4,2009,727,
STATSNZ:AGR_AGR_003(1.0),7699,9,2009,16062,
STATSNZ:AGR_AGR_003(1.0),7685,20,2009,87106,
STATSNZ:AGR_AGR_003(1.0),7696,14,2009,16401,
STATSNZ:AGR_AGR_003(1.0),7810,19,2009,22486,
STATSNZ:AGR_AGR_003(1.0),7077,5,2010,262073,
STATSNZ:AGR_AGR_003(1.0),7058,19,2010,27535,
STATSNZ:AGR_AGR_003(1.0),7065,1,2010,40299,
STATSNZ:AGR_AGR_003(1.0),7065,10,2010,238105,
STATSNZ:AGR_AGR_003(1.0),7067,15,2010,52941,
STATSNZ:AGR_AGR_003(1.0),7184,1,2010,49191,
STATSNZ:AGR_AGR_003(1.0),6723,11,2010,28951,
STATSNZ:AGR_AGR_003(1.0),6724,1,2010,68137,
STATSNZ:AGR_AGR_003(1.0),6702,6,2010,2535362,
STATSNZ:AGR_AGR_003(1.0),6702,7,2010,463811,
STATSNZ:AGR_AGR_003(1.0),6953,17,2010,803,
STATSNZ:AGR_AGR_003(1.0),6955,7,2010,37211,
STATSNZ:AGR_AGR_003(1.0),7077,17,2011,173798,
STATSNZ:AGR_AGR_003(1.0),7066,3,2011,76760,
STATSNZ:AGR_AGR_003(1.0),7068,3,2011,16063,
STATSNZ:AGR_AGR_003(1.0),7187,3,2011,1432879,
STATSNZ:AGR_AGR_003(1.0),6720,18,2011,888,
STATSNZ:AGR_AGR_003(1.0),6721,8,2011,3884953,
STATSNZ:AGR_AGR_003(1.0),6738,14,2011,3340,
STATSNZ:AGR_AGR_003(1.0),7687,20,2011,530963,
STATSNZ:AGR_AGR_003(1.0),7077,8,2012,579565,
STATSNZ:AGR_AGR_003(1.0),7058,13,2012,1574,
STATSNZ:AGR_AGR_003(1.0),7065,3,2012,38934,
STATSNZ:AGR_AGR_003(1.0),7068,8,2012,9735,
STATSNZ:AGR_AGR_003(1.0),7072,8,2012,30481,
STATSNZ:AGR_AGR_003(1.0),7193,13,2012,33218,
STATSNZ:AGR_AGR_003(1.0),7190,8,2012,287014,
STATSNZ:AGR_AGR_003(1.0),6721,20,2012,20411382,
STATSNZ:AGR_AGR_003(1.0),6723,14,2012,5527,
STATSNZ:AGR_AGR_003(1.0),6724,4,2012,33787,
STATSNZ:AGR_AGR_003(1.0),7699,20,2012,1060694,
STATSNZ:AGR_AGR_003(1.0),7688,14,2012,6870,
STATSNZ:AGR_AGR_003(1.0),6955,19,2012,459522,
STATSNZ:AGR_AGR_003(1.0),7056,6,2013,101300,
STATSNZ:AGR_AGR_003(1.0),7066,1,2013,44457,
STATSNZ:AGR_AGR_003(1.0),7068,16,2013,6195,
STATSNZ:AGR_AGR_003(1.0),7184,11,2013,14844,
STATSNZ:AGR_AGR_003(1.0),7184,12,2013,,c
STATSNZ:AGR_AGR_003(1.0),7187,2,2013,78217,
STATSNZ:AGR_AGR_003(1.0),6731,7,2013,537355,
STATSNZ:AGR_AGR_003(1.0),6724,12,2013,943,
STATSNZ:AGR_AGR_003(1.0),6727,2,2013,1905,
STATSNZ:AGR_AGR_003(1.0),7699,7,2013,6029,
STATSNZ:AGR_AGR_003(1.0),7696,13,2013,,c
STATSNZ:AGR_AGR_003(1.0),6954,3,2013,34791,
STATSNZ:AGR_AGR_003(1.0),6951,18,2013,0,
STATSNZ:AGR_AGR_003(1.0),7057,11,2014,960,
STATSNZ:AGR_AGR_003(1.0),7058,1,2014,14484,
STATSNZ:AGR_AGR_003(1.0),7064,16,2014,45187,
STATSNZ:AGR_AGR_003(1.0),7065,6,2014,18126,
STATSNZ:AGR_AGR_003(1.0),7072,11,2014,,s
STATSNZ:AGR_AGR_003(1.0),7072,12,2014,,c
STATSNZ:AGR_AGR_003(1.0),7193,2,2014,100086,
STATSNZ:AGR_AGR_003(1.0),7186,7,2014,3806,
STATSNZ:AGR_AGR_003(1.0),6720,12,2014,113,
STATSNZ:AGR_AGR_003(1.0),6721,2,2014,147270,
STATSNZ:AGR_AGR_003(1.0),6738,7,2014,42118,
STATSNZ:AGR_AGR_003(1.0),7686,2,2014,1136,
STATSNZ:AGR_AGR_003(1.0),7686,3,2014,17657,
STATSNZ:AGR_AGR_003(1.0),7688,18,2014,0,
STATSNZ:AGR_AGR_003(1.0),6955,13,2014,,c
STATSNZ:AGR_AGR_003(1.0),7068,2,2015,1492,
STATSNZ:AGR_AGR_003(1.0),7072,2,2015,2834,
STATSNZ:AGR_AGR_003(1.0),7074,17,2015,51059,
STATSNZ:AGR_AGR_003(1.0),7193,7,2015,541931,
STATSNZ:AGR_AGR_003(1.0),7188,12,2015,531,
STATSNZ:AGR_AGR_003(1.0),7190,2,2015,80959,
STATSNZ:AGR_AGR_003(1.0),6722,17,2015,45828,
STATSNZ:AGR_AGR_003(1.0),6738,13,2015,42690,
STATSNZ:AGR_AGR_003(1.0),6701,13,2015,11067,
STATSNZ:AGR_AGR_003(1.0),6702,3,2015,1392042,
STATSNZ:AGR_AGR_003(1.0),7688,8,2015,12059,
STATSNZ:AGR_AGR_003(1.0),6949,13,2015,349,
STATSNZ:AGR_AGR_003(1.0),6955,3,2015,64635,
STATSNZ:AGR_AGR_003(1.0),6955,4,2015,3392,
STATSNZ:AGR_AGR_003(1.0),7057,14,2016,1185,
STATSNZ:AGR_AGR_003(1.0),7064,4,2016,11783,
STATSNZ:AGR_AGR_003(1.0),7072,10,2016,212357,
STATSNZ:AGR_AGR_003(1.0),7074,15,2016,119998,
STATSNZ:AGR_AGR_003(1.0),7193,5,2016,11950,
STATSNZ:AGR_AGR_003(1.0),7188,19,2016,106071,
STATSNZ:AGR_AGR_003(1.0),7190,10,2016,2648639,
STATSNZ:AGR_AGR_003(1.0),6722,15,2016,66358,
STATSNZ:AGR_AGR_003(1.0),6701,11,2016,7211,
STATSNZ:AGR_AGR_003(1.0),6701,19,2016,400321,
STATSNZ:AGR_AGR_003(1.0),7688,6,2016,12297,
STATSNZ:AGR_AGR_003(1.0),6949,11,2016,47,
STATSNZ:AGR_AGR_003(1.0),6955,1,2016,,c
STATSNZ:AGR_AGR_003(1.0),6955,2,2016,,c
STATSNZ:AGR_AGR_003(1.0),7077,1,2017,382957,
STATSNZ:AGR_AGR_003(1.0),7057,15,2017,22131,
STATSNZ:AGR_AGR_003(1.0),7057,16,2017,12919,
STATSNZ:AGR_AGR_003(1.0),7067,11,2017,5795,
STATSNZ:AGR_AGR_003(1.0),7068,1,2017,6155,
STATSNZ:AGR_AGR_003(1.0),7074,16,2017,79374,
STATSNZ:AGR_AGR_003(1.0),7193,6,2017,87675,
STATSNZ:AGR_AGR_003(1.0),7188,11,2017,5437,
STATSNZ:AGR_AGR_003(1.0),7188,12,2017,357,
STATSNZ:AGR_AGR_003(1.0),6723,7,2017,31208,
STATSNZ:AGR_AGR_003(1.0),6702,2,2017,194634,
STATSNZ:AGR_AGR_003(1.0),6702,3,2017,1278998,
STATSNZ:AGR_AGR_003(1.0),7685,17,2017,15183,
STATSNZ:AGR_AGR_003(1.0),7687,17,2017,94865,
STATSNZ:AGR_AGR_003(1.0),6955,3,2017,63214,
STATSNZ:AGR_AGR_003(1.0),7077,2,2018,113927,
STATSNZ:AGR_AGR_003(1.0),7057,17,2018,11069,
STATSNZ:AGR_AGR_003(1.0),7058,7,2018,3765,
STATSNZ:AGR_AGR_003(1.0),7064,7,2018,14327,
STATSNZ:AGR_AGR_003(1.0),7067,12,2018,,s
STATSNZ:AGR_AGR_003(1.0),7193,7,2018,547910,
STATSNZ:AGR_AGR_003(1.0),7193,8,2018,486470,
STATSNZ:AGR_AGR_003(1.0),7190,3,2018,1339950,
STATSNZ:AGR_AGR_003(1.0),6722,18,2018,0,
STATSNZ:AGR_AGR_003(1.0),6723,8,2018,452744,
STATSNZ:AGR_AGR_003(1.0),7685,18,2018,0,
STATSNZ:AGR_AGR_003(1.0),7688,9,2018,,s
STATSNZ:AGR_AGR_003(1.0),7696,20,2018,320281,
STATSNZ:AGR_AGR_003(1.0),6949,14,2018,,s
STATSNZ:AGR_AGR_003(1.0),7056,18,2019,,s
STATSNZ:AGR_AGR_003(1.0),7066,13,2019,5518,
STATSNZ:AGR_AGR_003(1.0),7067,3,2019,68146,
STATSNZ:AGR_AGR_003(1.0),7187,14,2019,119338,
STATSNZ:AGR_AGR_003(1.0),7188,4,2019,27080,
STATSNZ:AGR_AGR_003(1.0),6722,9,2019,7907,
STATSNZ:AGR_AGR_003(1.0),6701,4,2019,14244,
STATSNZ:AGR_AGR_003(1.0),6701,5,2019,74215,
STATSNZ:AGR_AGR_003(1.0),7688,10,2019,44880,
STATSNZ:AGR_AGR_003(1.0),6953,5,2019,,s
STATSNZ:AGR_AGR_003(1.0),7077,12,2020,,s
STATSNZ:AGR_AGR_003(1.0),7064,17,2020,34866,
STATSNZ:AGR_AGR_003(1.0),7065,7,2020,10612,
STATSNZ:AGR_AGR_003(1.0),7185,18,2020,0,
STATSNZ:AGR_AGR_003(1.0),7186,8,2020,,s
STATSNZ:AGR_AGR_003(1.0),6721,3,2020,886559,
STATSNZ:AGR_AGR_003(1.0),6723,18,2020,,s
STATSNZ:AGR_AGR_003(1.0),6727,18,2020,80,
STATSNZ:AGR_AGR_003(1.0),6703,20,2020,23172282,
STATSNZ:AGR_AGR_003(1.0),6949,9,2020,1011,
STATSNZ:AGR_AGR_003(1.0),6951,20,2020,6240,
STATSNZ:AGR_AGR_003(1.0),6955,14,2020,146,
STATSNZ:AGR_AGR_003(1.0),7056,3,2021,88295,
STATSNZ:AGR_AGR_003(1.0),7059,8,2021,48156,
STATSNZ:AGR_AGR_003(1.0),7068,13,2021,1541,
STATSNZ:AGR_AGR_003(1.0),7071,3,2021,20288,
STATSNZ:AGR_AGR_003(1.0),7073,3,2021,,s
STATSNZ:AGR_AGR_003(1.0),7193,18,2021,0,
STATSNZ:AGR_AGR_003(1.0),7190,14,2021,102450,
STATSNZ:AGR_AGR_003(1.0),6731,4,2021,,s
STATSNZ:AGR_AGR_003(1.0),6724,9,2021,200859,
STATSNZ:AGR_AGR_003(1.0),6727,20,2021,222767,
STATSNZ:AGR_AGR_003(1.0),6703,14,2021,,s
STATSNZ:AGR_AGR_003(1.0),6702,14,2021,,s
STATSNZ:AGR_AGR_003(1.0),7810,5,2021,,s
STATSNZ:AGR_AGR_003(1.0),7056,11,2022,8635,
STATSNZ:AGR_AGR_003(1.0),7056,12,2022,,s
STATSNZ:AGR_AGR_003(1.0),7065,17,2022,4394,
STATSNZ:AGR_AGR_003(1.0),7066,7,2022,22357,
STATSNZ:AGR_AGR_003(1.0),7073,12,2022,,s
STATSNZ:AGR_AGR_003(1.0),7074,2,2022,20708,
STATSNZ:AGR_AGR_003(1.0),7187,7,2022,409309,
STATSNZ:AGR_AGR_003(1.0),7187,8,2022,305171,
STATSNZ:AGR_AGR_003(1.0),6721,13,2022,227963,
STATSNZ:AGR_AGR_003(1.0),6722,3,2022,11487,
STATSNZ:AGR_AGR_003(1.0),6724,18,2022,9025,
STATSNZ:AGR_AGR_003(1.0),7699,13,2022,4089,
STATSNZ:AGR_AGR_003(1.0),7686,13,2022,620,
STATSNZ:AGR_AGR_003(1.0),7696,18,2022,0,
STATSNZ:AGR_AGR_003(1.0),6953,20,2022,243505,
STATSNZ:AGR_AGR_003(1.0),7810,13,2022,344,
STATSNZ:AGR_AGR_003(1.0),7810,14,2022,89,
STATSNZ:AGR_AGR_003(1.0),7077,6,2023,425020,
STATSNZ:AGR_AGR_003(1.0),7064,11,2023,3904,
STATSNZ:AGR_AGR_003(1.0),7065,1,2023,30907,
STATSNZ:AGR_AGR_003(1.0),7067,1,2023,30558,
STATSNZ:AGR_AGR_003(1.0),7071,16,2023,,s
STATSNZ:AGR_AGR_003(1.0),7072,6,2023,,s
STATSNZ:AGR_AGR_003(1.0),7186,1,2023,,s
STATSNZ:AGR_AGR_003(1.0),7186,2,2023,,s
STATSNZ:AGR_AGR_003(1.0),7188,17,2023,,s
STATSNZ:AGR_AGR_003(1.0),6720,7,2023,4207,
STATSNZ:AGR_AGR_003(1.0),6723,12,2023,,s
STATSNZ:AGR_AGR_003(1.0),6727,12,2023,786,
STATSNZ:AGR_AGR_003(1.0),6701,17,2023,175867,
STATSNZ:AGR_AGR_003(1.0),7685,7,2023,,s
STATSNZ:AGR_AGR_003(1.0),7688,12,2023,,s
STATSNZ:AGR_AGR_003(1.0),6949,3,2023,3277,
STATSNZ:AGR_AGR_003(1.0),6955,8,2023,39821,
STATSNZ:AGR_AGR_003(1.0),7077,18,2024,8754,
STATSNZ:AGR_AGR_003(1.0),7056,8,2024,142161,
STATSNZ:AGR_AGR_003(1.0),7065,13,2024,1523,
STATSNZ:AGR_AGR_003(1.0),7068,18,2024,94,
STATSNZ:AGR_AGR_003(1.0),7073,9,2024,,s
STATSNZ:AGR_AGR_003(1.0),7074,20,2024,913768,
STATSNZ:AGR_AGR_003(1.0),7184,14,2024,23706,
STATSNZ:AGR_AGR_003(1.0),7187,4,2024,228974,
STATSNZ:AGR_AGR_003(1.0),6731,9,2024,1090815,
STATSNZ:AGR_AGR_003(1.0),6721,9,2024,655958,
STATSNZ:AGR_AGR_003(1.0),6724,14,2024,5792,
STATSNZ:AGR_AGR_003(1.0),7687,10,2024,68593,
STATSNZ:AGR_AGR_003(1.0),7696,15,2024,,s
STATSNZ:AGR_AGR_003(1.0),6954,5,2024,,s
STATSNZ:AGR_AGR_003(1.0),7810,19,2024,,s
STATSNZ:AGR_AGR_003(1.0),6703,7,1994,621517,
STATSNZ:AGR_AGR_003(1.0),6731,4,1994,620337,
STATSNZ:AGR_AGR_003(1.0),6727,10,1994,209586,
STATSNZ:AGR_AGR_003(1.0),6722,9,1994,30930,
STATSNZ:AGR_AGR_003(1.0),7184,9,1994,14984,
STATSNZ:AGR_AGR_003(1.0),7186,16,1994,366,
STATSNZ:AGR_AGR_003(1.0),6703,15,2002,5694585,
STATSNZ:AGR_AGR_003(1.0),6701,20,2002,1139700,
STATSNZ:AGR_AGR_003(1.0),6731,13,2002,785115,
STATSNZ:AGR_AGR_003(1.0),7187,8,2002,296530,
STATSNZ:AGR_AGR_003(1.0),7184,17,2002,79936,
STATSNZ:AGR_AGR_003(1.0),6727,8,2002,24708,
STATSNZ:AGR_AGR_003(1.0),6722,3,2002,20006,
STATSNZ:AGR_AGR_003(1.0),7059,17,2002,13820,
STATSNZ:AGR_AGR_003(1.0),7068,15,2002,9508,
STATSNZ:AGR_AGR_003(1.0),7185,1,2002,3984,
STATSNZ:AGR_AGR_003(1.0),7056,12,2002,1037,
STATSNZ:AGR_AGR_003(1.0),6721,11,2003,286426,
STATSNZ:AGR_AGR_003(1.0),6724,2,2003,47679,
STATSNZ:AGR_AGR_003(1.0),6738,9,2003,143973,
STATSNZ:AGR_AGR_003(1.0),6738,17,2003,86529,
STATSNZ:AGR_AGR_003(1.0),6955,15,2003,407131,
STATSNZ:AGR_AGR_003(1.0),7056,3,2003,117289,
STATSNZ:AGR_AGR_003(1.0),7068,6,2003,6042,
STATSNZ:AGR_AGR_003(1.0),7187,20,2003,3928140,
STATSNZ:AGR_AGR_003(1.0),7190,6,2003,38635,
STATSNZ:AGR_AGR_003(1.0),7193,11,2003,71206,
STATSNZ:AGR_AGR_003(1.0),7066,19,2004,124553,
STATSNZ:AGR_AGR_003(1.0),7074,5,2004,90610,
STATSNZ:AGR_AGR_003(1.0),7074,13,2004,19737,
STATSNZ:AGR_AGR_003(1.0),7185,19,2004,11388,
STATSNZ:AGR_AGR_003(1.0),7188,10,2004,127117,
STATSNZ:AGR_AGR_003(1.0),6731,8,2004,6263729,
STATSNZ:AGR_AGR_003(1.0),6731,15,2004,7499728,
STATSNZ:AGR_AGR_003(1.0),6731,16,2004,5901789,
STATSNZ:AGR_AGR_003(1.0),7685,6,2004,19326,
STATSNZ:AGR_AGR_003(1.0),7077,5,2005,300670,
STATSNZ:AGR_AGR_003(1.0),7065,1,2005,36279,
STATSNZ:AGR_AGR_003(1.0),7067,8,2005,73658,
STATSNZ:AGR_AGR_003(1.0),7072,6,2005,52101,
STATSNZ:AGR_AGR_003(1.0),6723,4,2005,30129,
STATSNZ:AGR_AGR_003(1.0),6702,7,2005,484472,
STATSNZ:AGR_AGR_003(1.0),6702,20,2005,31879910,
STATSNZ:AGR_AGR_003(1.0),7685,15,2005,43249,
STATSNZ:AGR_AGR_003(1.0),6949,19,2005,23009,
STATSNZ:AGR_AGR_003(1.0),6953,17,2005,2318,
STATSNZ:AGR_AGR_003(1.0),7077,14,2006,37097,
STATSNZ:AGR_AGR_003(1.0),7058,4,2006,3610,
STATSNZ:AGR_AGR_003(1.0),7072,7,2006,4623,
STATSNZ:AGR_AGR_003(1.0),7190,10,2006,2434989,
STATSNZ:AGR_AGR_003(1.0),6721,5,2006,1191001,
STATSNZ:AGR_AGR_003(1.0),6738,3,2006,214066,
STATSNZ:AGR_AGR_003(1.0),6951,1,2006,102,
STATSNZ:AGR_AGR_003(1.0),7066,4,2007,17582,
STATSNZ:AGR_AGR_003(1.0),7068,11,2007,1540,
STATSNZ:AGR_AGR_003(1.0),7073,16,2007,16982,
STATSNZ:AGR_AGR_003(1.0),7074,20,2007,1015139,
STATSNZ:AGR_AGR_003(1.0),7184,6,2007,11861,
STATSNZ:AGR_AGR_003(1.0),7184,14,2007,22436,
STATSNZ:AGR_AGR_003(1.0),6731,2,2007,287589,
STATSNZ:AGR_AGR_003(1.0),6731,9,2007,1822057,
STATSNZ:AGR_AGR_003(1.0),6721,9,2007,1217219,
STATSNZ:AGR_AGR_003(1.0),6721,17,2007,4271910,
STATSNZ:AGR_AGR_003(1.0),6703,12,2007,6641,
STATSNZ:AGR_AGR_003(1.0),7077,2,2008,143366,
STATSNZ:AGR_AGR_003(1.0),7057,19,2008,51394,
STATSNZ:AGR_AGR_003(1.0),7067,5,2008,29287,
STATSNZ:AGR_AGR_003(1.0),7067,13,2008,6396,
STATSNZ:AGR_AGR_003(1.0),7193,8,2008,425484,
STATSNZ:AGR_AGR_003(1.0),7193,10,2008,3757557,
STATSNZ:AGR_AGR_003(1.0),7185,15,2008,9495,
STATSNZ:AGR_AGR_003(1.0),6720,11,2008,3501,
STATSNZ:AGR_AGR_003(1.0),6727,16,2008,205647,
STATSNZ:AGR_AGR_003(1.0),6738,6,2008,492036,
STATSNZ:AGR_AGR_003(1.0),6702,4,2008,312830,
STATSNZ:AGR_AGR_003(1.0),7685,11,2008,1275,
STATSNZ:AGR_AGR_003(1.0),7696,20,2008,494163,
STATSNZ:AGR_AGR_003(1.0),6949,6,2008,653,
STATSNZ:AGR_AGR_003(1.0),6949,7,2008,1637,
STATSNZ:AGR_AGR_003(1.0),7058,1,2009,24011,
STATSNZ:AGR_AGR_003(1.0),6723,19,2009,818745,
STATSNZ:AGR_AGR_003(1.0),6738,8,2009,484150,
STATSNZ:AGR_AGR_003(1.0),6701,15,2009,73835,
STATSNZ:AGR_AGR_003(1.0),7688,11,2009,2449,
STATSNZ:AGR_AGR_003(1.0),7688,19,2009,162824,
STATSNZ:AGR_AGR_003(1.0),7056,9,2010,38014,
STATSNZ:AGR_AGR_003(1.0),7056,16,2010,97896,
STATSNZ:AGR_AGR_003(1.0),7058,16,2010,5568,
STATSNZ:AGR_AGR_003(1.0),7066,4,2010,11073,
STATSNZ:AGR_AGR_003(1.0),6722,10,2010,115186,
STATSNZ:AGR_AGR_003(1.0),6724,15,2010,848247,
STATSNZ:AGR_AGR_003(1.0),6701,3,2010,71479,
STATSNZ:AGR_AGR_003(1.0),7699,11,2010,15222,
STATSNZ:AGR_AGR_003(1.0),7699,19,2010,790812,
STATSNZ:AGR_AGR_003(1.0),6954,6,2010,6723,
STATSNZ:AGR_AGR_003(1.0),7067,20,2011,431021,
STATSNZ:AGR_AGR_003(1.0),7193,2,2011,129768,
STATSNZ:AGR_AGR_003(1.0),7187,17,2011,454542,
STATSNZ:AGR_AGR_003(1.0),6727,19,2011,339500,
STATSNZ:AGR_AGR_003(1.0),6738,10,2011,1701347,
STATSNZ:AGR_AGR_003(1.0),6703,17,2011,4059022,
STATSNZ:AGR_AGR_003(1.0),6949,1,2011,508,
STATSNZ:AGR_AGR_003(1.0),6949,10,2011,15101,
STATSNZ:AGR_AGR_003(1.0),6953,8,2011,27919,
STATSNZ:AGR_AGR_003(1.0),7057,9,2012,5107,
STATSNZ:AGR_AGR_003(1.0),7059,16,2012,19390,
STATSNZ:AGR_AGR_003(1.0),7066,7,2012,13322,
STATSNZ:AGR_AGR_003(1.0),7066,14,2012,2238,
STATSNZ:AGR_AGR_003(1.0),7074,9,2012,34114,
STATSNZ:AGR_AGR_003(1.0),7184,17,2012,105714,
STATSNZ:AGR_AGR_003(1.0),7185,10,2012,43403,
STATSNZ:AGR_AGR_003(1.0),7187,7,2012,492352,
STATSNZ:AGR_AGR_003(1.0),6731,12,2012,6466,
STATSNZ:AGR_AGR_003(1.0),6723,10,2012,1240934,
STATSNZ:AGR_AGR_003(1.0),6724,18,2012,7934,
STATSNZ:AGR_AGR_003(1.0),6727,7,2012,5401,
STATSNZ:AGR_AGR_003(1.0),7699,13,2012,,c
STATSNZ:AGR_AGR_003(1.0),7687,18,2012,0,
STATSNZ:AGR_AGR_003(1.0),7077,2,2013,115826,
STATSNZ:AGR_AGR_003(1.0),7057,17,2013,9599,
STATSNZ:AGR_AGR_003(1.0),7058,10,2013,108050,
STATSNZ:AGR_AGR_003(1.0),7065,5,2013,15436,
STATSNZ:AGR_AGR_003(1.0),7067,12,2013,38,
STATSNZ:AGR_AGR_003(1.0),7072,3,2013,47838,
STATSNZ:AGR_AGR_003(1.0),7188,13,2013,2655,
STATSNZ:AGR_AGR_003(1.0),6723,8,2013,343785,
STATSNZ:AGR_AGR_003(1.0),6727,16,2013,115944,
STATSNZ:AGR_AGR_003(1.0),6701,14,2013,2854,
STATSNZ:AGR_AGR_003(1.0),6702,4,2013,249497,
STATSNZ:AGR_AGR_003(1.0),7685,11,2013,1023,
STATSNZ:AGR_AGR_003(1.0),7688,9,2013,3908,
STATSNZ:AGR_AGR_003(1.0),7696,20,2013,398938,
STATSNZ:AGR_AGR_003(1.0),6949,6,2013,746,
STATSNZ:AGR_AGR_003(1.0),6949,14,2013,,s
STATSNZ:AGR_AGR_003(1.0),7059,5,2014,26207,
STATSNZ:AGR_AGR_003(1.0),7071,8,2014,14456,
STATSNZ:AGR_AGR_003(1.0),7071,10,2014,93415,
STATSNZ:AGR_AGR_003(1.0),7073,15,2014,19170,
STATSNZ:AGR_AGR_003(1.0),7185,3,2014,18789,
STATSNZ:AGR_AGR_003(1.0),7187,11,2014,51142,
STATSNZ:AGR_AGR_003(1.0),7190,18,2014,0,
STATSNZ:AGR_AGR_003(1.0),6721,16,2014,3693765,
STATSNZ:AGR_AGR_003(1.0),6722,6,2014,27920,
STATSNZ:AGR_AGR_003(1.0),6727,4,2014,670,
STATSNZ:AGR_AGR_003(1.0),6703,11,2014,177176,
STATSNZ:AGR_AGR_003(1.0),7685,20,2014,81106,
STATSNZ:AGR_AGR_003(1.0),7687,6,2014,23577,
STATSNZ:AGR_AGR_003(1.0),7687,7,2014,1803,
STATSNZ:AGR_AGR_003(1.0),7696,14,2014,13179,
STATSNZ:AGR_AGR_003(1.0),6953,2,2014,,c
STATSNZ:AGR_AGR_003(1.0),7810,9,2014,2384,
STATSNZ:AGR_AGR_003(1.0),7810,17,2014,2962,
STATSNZ:AGR_AGR_003(1.0),7057,3,2015,16291,
STATSNZ:AGR_AGR_003(1.0),7059,19,2015,87316,
STATSNZ:AGR_AGR_003(1.0),7074,3,2015,93102,
STATSNZ:AGR_AGR_003(1.0),7186,18,2015,0,
STATSNZ:AGR_AGR_003(1.0),7187,1,2015,299718,
STATSNZ:AGR_AGR_003(1.0),6731,6,2015,3028852,
STATSNZ:AGR_AGR_003(1.0),6727,1,2015,2512,
STATSNZ:AGR_AGR_003(1.0),7687,12,2015,0,
STATSNZ:AGR_AGR_003(1.0),6951,17,2015,10,
STATSNZ:AGR_AGR_003(1.0),7059,8,2016,46802,
STATSNZ:AGR_AGR_003(1.0),7065,15,2016,10133,
STATSNZ:AGR_AGR_003(1.0),7068,13,2016,1566,
STATSNZ:AGR_AGR_003(1.0),7074,1,2016,74671,
STATSNZ:AGR_AGR_003(1.0),7186,16,2016,3639,
STATSNZ:AGR_AGR_003(1.0),7187,20,2016,5202467,
STATSNZ:AGR_AGR_003(1.0),6731,4,2016,263380,
STATSNZ:AGR_AGR_003(1.0),6721,11,2016,161010,
STATSNZ:AGR_AGR_003(1.0),6727,20,2016,290242,
STATSNZ:AGR_AGR_003(1.0),6738,17,2016,100416,
STATSNZ:AGR_AGR_003(1.0),7696,17,2016,80745,
STATSNZ:AGR_AGR_003(1.0),6954,10,2016,99288,
STATSNZ:AGR_AGR_003(1.0),7056,4,2017,18924,
STATSNZ:AGR_AGR_003(1.0),7059,9,2017,11934,
STATSNZ:AGR_AGR_003(1.0),7066,10,2017,275056,
STATSNZ:AGR_AGR_003(1.0),7068,15,2017,9461,
STATSNZ:AGR_AGR_003(1.0),7184,19,2017,414650,
STATSNZ:AGR_AGR_003(1.0),6721,13,2017,259020,
STATSNZ:AGR_AGR_003(1.0),6724,11,2017,34214,
STATSNZ:AGR_AGR_003(1.0),6738,18,2017,10715,
STATSNZ:AGR_AGR_003(1.0),6701,20,2017,1169771,
STATSNZ:AGR_AGR_003(1.0),7699,6,2017,51713,
STATSNZ:AGR_AGR_003(1.0),7687,11,2017,5323,
STATSNZ:AGR_AGR_003(1.0),7696,18,2017,0,
STATSNZ:AGR_AGR_003(1.0),6954,1,2017,3053,
STATSNZ:AGR_AGR_003(1.0),6954,2,2017,10102,
STATSNZ:AGR_AGR_003(1.0),6951,9,2017,51,
STATSNZ:AGR_AGR_003(1.0),7066,1,2018,42917,
STATSNZ:AGR_AGR_003(1.0),7068,16,2018,8360,
STATSNZ:AGR_AGR_003(1.0),7071,6,2018,21421,
STATSNZ:AGR_AGR_003(1.0),7074,4,2018,17374,
STATSNZ:AGR_AGR_003(1.0),7184,11,2018,12540,
STATSNZ:AGR_AGR_003(1.0),7184,12,2018,,s
STATSNZ:AGR_AGR_003(1.0),7188,20,2018,393144,
STATSNZ:AGR_AGR_003(1.0),6731,7,2018,395142,
STATSNZ:AGR_AGR_003(1.0),6731,20,2018,27295749,
STATSNZ:AGR_AGR_003(1.0),6721,14,2018,,s
STATSNZ:AGR_AGR_003(1.0),6727,2,2018,,s
STATSNZ:AGR_AGR_003(1.0),6954,3,2018,25112,
STATSNZ:AGR_AGR_003(1.0),6951,18,2018,0,
STATSNZ:AGR_AGR_003(1.0),6951,19,2018,3628,
STATSNZ:AGR_AGR_003(1.0),7810,15,2018,6704,
STATSNZ:AGR_AGR_003(1.0),7077,14,2019,31361,
STATSNZ:AGR_AGR_003(1.0),7059,2,2019,13113,
STATSNZ:AGR_AGR_003(1.0),7065,9,2019,4680,
STATSNZ:AGR_AGR_003(1.0),7068,7,2019,,s
STATSNZ:AGR_AGR_003(1.0),7184,2,2019,14658,
STATSNZ:AGR_AGR_003(1.0),7186,19,2019,,s
STATSNZ:AGR_AGR_003(1.0),6721,5,2019,819427,
STATSNZ:AGR_AGR_003(1.0),6721,13,2019,285190,
